pdb_id,protein_path,pocket_path,ligand_path,ligand_format,valid,error,source
1dif,data/refined_set\1dif\1dif_protein.pdb,data/refined_set\1dif\1dif_pocket.pdb,data/refined_set\1dif\1dif_ligand.mol2,mol2,True,,refined
1dl7,data/refined_set\1dl7\1dl7_protein.pdb,data/refined_set\1dl7\1dl7_pocket.pdb,data/refined_set\1dl7\1dl7_ligand.mol2,mol2,True,,refined
1dmp,data/refined_set\1dmp\1dmp_protein.pdb,data/refined_set\1dmp\1dmp_pocket.pdb,data/refined_set\1dmp\1dmp_ligand.mol2,mol2,True,,refined
1dqn,data/refined_set\1dqn\1dqn_protein.pdb,data/refined_set\1dqn\1dqn_pocket.pdb,data/refined_set\1dqn\1dqn_ligand.mol2,mol2,True,,refined
1drj,data/refined_set\1drj\1drj_protein.pdb,data/refined_set\1drj\1drj_pocket.pdb,data/refined_set\1drj\1drj_ligand.mol2,mol2,True,,refined
1drk,data/refined_set\1drk\1drk_protein.pdb,data/refined_set\1drk\1drk_pocket.pdb,data/refined_set\1drk\1drk_ligand.mol2,mol2,True,,refined
1drv,data/refined_set\1drv\1drv_protein.pdb,data/refined_set\1drv\1drv_pocket.pdb,data/refined_set\1drv\1drv_ligand.mol2,mol2,True,,refined
1dud,data/refined_set\1dud\1dud_protein.pdb,data/refined_set\1dud\1dud_pocket.pdb,data/refined_set\1dud\1dud_ligand.mol2,mol2,True,,refined
1duv,data/refined_set\1duv\1duv_protein.pdb,data/refined_set\1duv\1duv_pocket.pdb,data/refined_set\1duv\1duv_ligand.mol2,mol2,True,,refined
1dy4,data/refined_set\1dy4\1dy4_protein.pdb,data/refined_set\1dy4\1dy4_pocket.pdb,data/refined_set\1dy4\1dy4_ligand.mol2,mol2,True,,refined
1dzk,data/refined_set\1dzk\1dzk_protein.pdb,data/refined_set\1dzk\1dzk_pocket.pdb,data/refined_set\1dzk\1dzk_ligand.mol2,mol2,True,,refined
1e1v,data/refined_set\1e1v\1e1v_protein.pdb,data/refined_set\1e1v\1e1v_pocket.pdb,data/refined_set\1e1v\1e1v_ligand.mol2,mol2,True,,refined
1e1x,data/refined_set\1e1x\1e1x_protein.pdb,data/refined_set\1e1x\1e1x_pocket.pdb,data/refined_set\1e1x\1e1x_ligand.mol2,mol2,True,,refined
1e2k,data/refined_set\1e2k\1e2k_protein.pdb,data/refined_set\1e2k\1e2k_pocket.pdb,data/refined_set\1e2k\1e2k_ligand.mol2,mol2,True,,refined
1e2l,data/refined_set\1e2l\1e2l_protein.pdb,data/refined_set\1e2l\1e2l_pocket.pdb,data/refined_set\1e2l\1e2l_ligand.mol2,mol2,True,,refined
1e3g,data/refined_set\1e3g\1e3g_protein.pdb,data/refined_set\1e3g\1e3g_pocket.pdb,data/refined_set\1e3g\1e3g_ligand.mol2,mol2,True,,refined
1e3v,data/refined_set\1e3v\1e3v_protein.pdb,data/refined_set\1e3v\1e3v_pocket.pdb,data/refined_set\1e3v\1e3v_ligand.mol2,mol2,True,,refined
1e4h,data/refined_set\1e4h\1e4h_protein.pdb,data/refined_set\1e4h\1e4h_pocket.pdb,data/refined_set\1e4h\1e4h_ligand.mol2,mol2,True,,refined
1e5j,data/refined_set\1e5j\1e5j_protein.pdb,data/refined_set\1e5j\1e5j_pocket.pdb,data/refined_set\1e5j\1e5j_ligand.mol2,mol2,True,,refined
1e66,data/refined_set\1e66\1e66_protein.pdb,data/refined_set\1e66\1e66_pocket.pdb,data/refined_set\1e66\1e66_ligand.mol2,mol2,True,,refined
1e6q,data/refined_set\1e6q\1e6q_protein.pdb,data/refined_set\1e6q\1e6q_pocket.pdb,data/refined_set\1e6q\1e6q_ligand.mol2,mol2,True,,refined
1e6s,data/refined_set\1e6s\1e6s_protein.pdb,data/refined_set\1e6s\1e6s_pocket.pdb,data/refined_set\1e6s\1e6s_ligand.mol2,mol2,True,,refined
1eb2,data/refined_set\1eb2\1eb2_protein.pdb,data/refined_set\1eb2\1eb2_pocket.pdb,data/refined_set\1eb2\1eb2_ligand.mol2,mol2,True,,refined
1ebw,data/refined_set\1ebw\1ebw_protein.pdb,data/refined_set\1ebw\1ebw_pocket.pdb,data/refined_set\1ebw\1ebw_ligand.mol2,mol2,True,,refined
1eby,data/refined_set\1eby\1eby_protein.pdb,data/refined_set\1eby\1eby_pocket.pdb,data/refined_set\1eby\1eby_ligand.mol2,mol2,True,,refined
1ebz,data/refined_set\1ebz\1ebz_protein.pdb,data/refined_set\1ebz\1ebz_pocket.pdb,data/refined_set\1ebz\1ebz_ligand.mol2,mol2,True,,refined
1ec0,data/refined_set\1ec0\1ec0_protein.pdb,data/refined_set\1ec0\1ec0_pocket.pdb,data/refined_set\1ec0\1ec0_ligand.mol2,mol2,True,,refined
1ec1,data/refined_set\1ec1\1ec1_protein.pdb,data/refined_set\1ec1\1ec1_pocket.pdb,data/refined_set\1ec1\1ec1_ligand.mol2,mol2,True,,refined
1ec2,data/refined_set\1ec2\1ec2_protein.pdb,data/refined_set\1ec2\1ec2_pocket.pdb,data/refined_set\1ec2\1ec2_ligand.mol2,mol2,True,,refined
1ec3,data/refined_set\1ec3\1ec3_protein.pdb,data/refined_set\1ec3\1ec3_pocket.pdb,data/refined_set\1ec3\1ec3_ligand.mol2,mol2,True,,refined
1ec9,data/refined_set\1ec9\1ec9_protein.pdb,data/refined_set\1ec9\1ec9_pocket.pdb,data/refined_set\1ec9\1ec9_ligand.mol2,mol2,True,,refined
1ecq,data/refined_set\1ecq\1ecq_protein.pdb,data/refined_set\1ecq\1ecq_pocket.pdb,data/refined_set\1ecq\1ecq_ligand.mol2,mol2,True,,refined
1ecv,data/refined_set\1ecv\1ecv_protein.pdb,data/refined_set\1ecv\1ecv_pocket.pdb,data/refined_set\1ecv\1ecv_ligand.mol2,mol2,True,,refined
1efy,data/refined_set\1efy\1efy_protein.pdb,data/refined_set\1efy\1efy_pocket.pdb,data/refined_set\1efy\1efy_ligand.mol2,mol2,True,,refined
1egh,data/refined_set\1egh\1egh_protein.pdb,data/refined_set\1egh\1egh_pocket.pdb,data/refined_set\1egh\1egh_ligand.mol2,mol2,True,,refined
1ejn,data/refined_set\1ejn\1ejn_protein.pdb,data/refined_set\1ejn\1ejn_pocket.pdb,data/refined_set\1ejn\1ejn_ligand.mol2,mol2,True,,refined
1ela,data/refined_set\1ela\1ela_protein.pdb,data/refined_set\1ela\1ela_pocket.pdb,data/refined_set\1ela\1ela_ligand.mol2,mol2,True,,refined
1elb,data/refined_set\1elb\1elb_protein.pdb,data/refined_set\1elb\1elb_pocket.pdb,data/refined_set\1elb\1elb_ligand.mol2,mol2,True,,refined
1elc,data/refined_set\1elc\1elc_protein.pdb,data/refined_set\1elc\1elc_pocket.pdb,data/refined_set\1elc\1elc_ligand.mol2,mol2,True,,refined
1eld,data/refined_set\1eld\1eld_protein.pdb,data/refined_set\1eld\1eld_pocket.pdb,data/refined_set\1eld\1eld_ligand.mol2,mol2,True,,refined
1ele,data/refined_set\1ele\1ele_protein.pdb,data/refined_set\1ele\1ele_pocket.pdb,data/refined_set\1ele\1ele_ligand.mol2,mol2,True,,refined
1elr,data/refined_set\1elr\1elr_protein.pdb,data/refined_set\1elr\1elr_pocket.pdb,data/refined_set\1elr\1elr_ligand.mol2,mol2,True,,refined
1enu,data/refined_set\1enu\1enu_protein.pdb,data/refined_set\1enu\1enu_pocket.pdb,data/refined_set\1enu\1enu_ligand.mol2,mol2,True,,refined
1eoc,data/refined_set\1eoc\1eoc_protein.pdb,data/refined_set\1eoc\1eoc_pocket.pdb,data/refined_set\1eoc\1eoc_ligand.mol2,mol2,True,,refined
1epo,data/refined_set\1epo\1epo_protein.pdb,data/refined_set\1epo\1epo_pocket.pdb,data/refined_set\1epo\1epo_ligand.mol2,mol2,True,,refined
1erb,data/refined_set\1erb\1erb_protein.pdb,data/refined_set\1erb\1erb_pocket.pdb,data/refined_set\1erb\1erb_ligand.mol2,mol2,True,,refined
1ew8,data/refined_set\1ew8\1ew8_protein.pdb,data/refined_set\1ew8\1ew8_pocket.pdb,data/refined_set\1ew8\1ew8_ligand.mol2,mol2,True,,refined
1ew9,data/refined_set\1ew9\1ew9_protein.pdb,data/refined_set\1ew9\1ew9_pocket.pdb,data/refined_set\1ew9\1ew9_ligand.mol2,mol2,True,,refined
1ex8,data/refined_set\1ex8\1ex8_protein.pdb,data/refined_set\1ex8\1ex8_pocket.pdb,data/refined_set\1ex8\1ex8_ligand.mol2,mol2,True,,refined
1ez9,data/refined_set\1ez9\1ez9_protein.pdb,data/refined_set\1ez9\1ez9_pocket.pdb,data/refined_set\1ez9\1ez9_ligand.mol2,mol2,True,,refined
1ezq,data/refined_set\1ezq\1ezq_protein.pdb,data/refined_set\1ezq\1ezq_pocket.pdb,data/refined_set\1ezq\1ezq_ligand.mol2,mol2,True,,refined
1f0r,data/refined_set\1f0r\1f0r_protein.pdb,data/refined_set\1f0r\1f0r_pocket.pdb,data/refined_set\1f0r\1f0r_ligand.mol2,mol2,True,,refined
1f0s,data/refined_set\1f0s\1f0s_protein.pdb,data/refined_set\1f0s\1f0s_pocket.pdb,data/refined_set\1f0s\1f0s_ligand.mol2,mol2,True,,refined
1f0t,data/refined_set\1f0t\1f0t_protein.pdb,data/refined_set\1f0t\1f0t_pocket.pdb,data/refined_set\1f0t\1f0t_ligand.mol2,mol2,True,,refined
1f0u,data/refined_set\1f0u\1f0u_protein.pdb,data/refined_set\1f0u\1f0u_pocket.pdb,data/refined_set\1f0u\1f0u_ligand.mol2,mol2,True,,refined
1f3e,data/refined_set\1f3e\1f3e_protein.pdb,data/refined_set\1f3e\1f3e_pocket.pdb,data/refined_set\1f3e\1f3e_ligand.mol2,mol2,True,,refined
1f4e,data/refined_set\1f4e\1f4e_protein.pdb,data/refined_set\1f4e\1f4e_pocket.pdb,data/refined_set\1f4e\1f4e_ligand.mol2,mol2,True,,refined
1f4f,data/refined_set\1f4f\1f4f_protein.pdb,data/refined_set\1f4f\1f4f_pocket.pdb,data/refined_set\1f4f\1f4f_ligand.mol2,mol2,True,,refined
1f4g,data/refined_set\1f4g\1f4g_protein.pdb,data/refined_set\1f4g\1f4g_pocket.pdb,data/refined_set\1f4g\1f4g_ligand.mol2,mol2,True,,refined
1f4x,data/refined_set\1f4x\1f4x_protein.pdb,data/refined_set\1f4x\1f4x_pocket.pdb,data/refined_set\1f4x\1f4x_ligand.mol2,mol2,True,,refined
1f57,data/refined_set\1f57\1f57_protein.pdb,data/refined_set\1f57\1f57_pocket.pdb,data/refined_set\1f57\1f57_ligand.mol2,mol2,True,,refined
1f5k,data/refined_set\1f5k\1f5k_protein.pdb,data/refined_set\1f5k\1f5k_pocket.pdb,data/refined_set\1f5k\1f5k_ligand.mol2,mol2,True,,refined
1f5l,data/refined_set\1f5l\1f5l_protein.pdb,data/refined_set\1f5l\1f5l_pocket.pdb,data/refined_set\1f5l\1f5l_ligand.mol2,mol2,True,,refined
1f73,data/refined_set\1f73\1f73_protein.pdb,data/refined_set\1f73\1f73_pocket.pdb,data/refined_set\1f73\1f73_ligand.mol2,mol2,True,,refined
1f74,data/refined_set\1f74\1f74_protein.pdb,data/refined_set\1f74\1f74_pocket.pdb,data/refined_set\1f74\1f74_ligand.mol2,mol2,True,,refined
1f8b,data/refined_set\1f8b\1f8b_protein.pdb,data/refined_set\1f8b\1f8b_pocket.pdb,data/refined_set\1f8b\1f8b_ligand.mol2,mol2,True,,refined
1f8c,data/refined_set\1f8c\1f8c_protein.pdb,data/refined_set\1f8c\1f8c_pocket.pdb,data/refined_set\1f8c\1f8c_ligand.mol2,mol2,True,,refined
1f8d,data/refined_set\1f8d\1f8d_protein.pdb,data/refined_set\1f8d\1f8d_pocket.pdb,data/refined_set\1f8d\1f8d_ligand.mol2,mol2,True,,refined
1f8e,data/refined_set\1f8e\1f8e_protein.pdb,data/refined_set\1f8e\1f8e_pocket.pdb,data/refined_set\1f8e\1f8e_ligand.mol2,mol2,True,,refined
1fao,data/refined_set\1fao\1fao_protein.pdb,data/refined_set\1fao\1fao_pocket.pdb,data/refined_set\1fao\1fao_ligand.mol2,mol2,True,,refined
1fch,data/refined_set\1fch\1fch_protein.pdb,data/refined_set\1fch\1fch_pocket.pdb,data/refined_set\1fch\1fch_ligand.mol2,mol2,True,,refined
1fcx,data/refined_set\1fcx\1fcx_protein.pdb,data/refined_set\1fcx\1fcx_pocket.pdb,data/refined_set\1fcx\1fcx_ligand.mol2,mol2,True,,refined
1fcy,data/refined_set\1fcy\1fcy_protein.pdb,data/refined_set\1fcy\1fcy_pocket.pdb,data/refined_set\1fcy\1fcy_ligand.mol2,mol2,True,,refined
1fcz,data/refined_set\1fcz\1fcz_protein.pdb,data/refined_set\1fcz\1fcz_pocket.pdb,data/refined_set\1fcz\1fcz_ligand.mol2,mol2,True,,refined
1fd0,data/refined_set\1fd0\1fd0_protein.pdb,data/refined_set\1fd0\1fd0_pocket.pdb,data/refined_set\1fd0\1fd0_ligand.mol2,mol2,True,,refined
1fh7,data/refined_set\1fh7\1fh7_protein.pdb,data/refined_set\1fh7\1fh7_pocket.pdb,data/refined_set\1fh7\1fh7_ligand.mol2,mol2,True,,refined
1fh8,data/refined_set\1fh8\1fh8_protein.pdb,data/refined_set\1fh8\1fh8_pocket.pdb,data/refined_set\1fh8\1fh8_ligand.mol2,mol2,True,,refined
1fh9,data/refined_set\1fh9\1fh9_protein.pdb,data/refined_set\1fh9\1fh9_pocket.pdb,data/refined_set\1fh9\1fh9_ligand.mol2,mol2,True,,refined
1fhd,data/refined_set\1fhd\1fhd_protein.pdb,data/refined_set\1fhd\1fhd_pocket.pdb,data/refined_set\1fhd\1fhd_ligand.mol2,mol2,True,,refined
1fiv,data/refined_set\1fiv\1fiv_protein.pdb,data/refined_set\1fiv\1fiv_pocket.pdb,data/refined_set\1fiv\1fiv_ligand.mol2,mol2,True,,refined
1fjs,data/refined_set\1fjs\1fjs_protein.pdb,data/refined_set\1fjs\1fjs_pocket.pdb,data/refined_set\1fjs\1fjs_ligand.mol2,mol2,True,,refined
1fkb,data/refined_set\1fkb\1fkb_protein.pdb,data/refined_set\1fkb\1fkb_pocket.pdb,data/refined_set\1fkb\1fkb_ligand.mol2,mol2,True,,refined
1fkf,data/refined_set\1fkf\1fkf_protein.pdb,data/refined_set\1fkf\1fkf_pocket.pdb,data/refined_set\1fkf\1fkf_ligand.mol2,mol2,True,,refined
1fkg,data/refined_set\1fkg\1fkg_protein.pdb,data/refined_set\1fkg\1fkg_pocket.pdb,data/refined_set\1fkg\1fkg_ligand.mol2,mol2,True,,refined
1fkh,data/refined_set\1fkh\1fkh_protein.pdb,data/refined_set\1fkh\1fkh_pocket.pdb,data/refined_set\1fkh\1fkh_ligand.mol2,mol2,True,,refined
1fki,data/refined_set\1fki\1fki_protein.pdb,data/refined_set\1fki\1fki_pocket.pdb,data/refined_set\1fki\1fki_ligand.mol2,mol2,True,,refined
1fkn,data/refined_set\1fkn\1fkn_protein.pdb,data/refined_set\1fkn\1fkn_pocket.pdb,data/refined_set\1fkn\1fkn_ligand.mol2,mol2,True,,refined
1fkw,data/refined_set\1fkw\1fkw_protein.pdb,data/refined_set\1fkw\1fkw_pocket.pdb,data/refined_set\1fkw\1fkw_ligand.mol2,mol2,True,,refined
1fl3,data/refined_set\1fl3\1fl3_protein.pdb,data/refined_set\1fl3\1fl3_pocket.pdb,data/refined_set\1fl3\1fl3_ligand.mol2,mol2,True,,refined
1flr,data/refined_set\1flr\1flr_protein.pdb,data/refined_set\1flr\1flr_pocket.pdb,data/refined_set\1flr\1flr_ligand.mol2,mol2,True,,refined
1fm9,data/refined_set\1fm9\1fm9_protein.pdb,data/refined_set\1fm9\1fm9_pocket.pdb,data/refined_set\1fm9\1fm9_ligand.mol2,mol2,True,,refined
1fo0,data/refined_set\1fo0\1fo0_protein.pdb,data/refined_set\1fo0\1fo0_pocket.pdb,data/refined_set\1fo0\1fo0_ligand.mol2,mol2,True,,refined
1fpc,data/refined_set\1fpc\1fpc_protein.pdb,data/refined_set\1fpc\1fpc_pocket.pdb,data/refined_set\1fpc\1fpc_ligand.mol2,mol2,True,,refined
1fq5,data/refined_set\1fq5\1fq5_protein.pdb,data/refined_set\1fq5\1fq5_pocket.pdb,data/refined_set\1fq5\1fq5_ligand.mol2,mol2,True,,refined
1ft7,data/refined_set\1ft7\1ft7_protein.pdb,data/refined_set\1ft7\1ft7_pocket.pdb,data/refined_set\1ft7\1ft7_ligand.mol2,mol2,True,,refined
1ftm,data/refined_set\1ftm\1ftm_protein.pdb,data/refined_set\1ftm\1ftm_pocket.pdb,data/refined_set\1ftm\1ftm_ligand.mol2,mol2,True,,refined
1fv0,data/refined_set\1fv0\1fv0_protein.pdb,data/refined_set\1fv0\1fv0_pocket.pdb,data/refined_set\1fv0\1fv0_ligand.mol2,mol2,True,,refined
1fzj,data/refined_set\1fzj\1fzj_protein.pdb,data/refined_set\1fzj\1fzj_pocket.pdb,data/refined_set\1fzj\1fzj_ligand.mol2,mol2,True,,refined
1fzk,data/refined_set\1fzk\1fzk_protein.pdb,data/refined_set\1fzk\1fzk_pocket.pdb,data/refined_set\1fzk\1fzk_ligand.mol2,mol2,True,,refined
1fzm,data/refined_set\1fzm\1fzm_protein.pdb,data/refined_set\1fzm\1fzm_pocket.pdb,data/refined_set\1fzm\1fzm_ligand.mol2,mol2,True,,refined
1fzo,data/refined_set\1fzo\1fzo_protein.pdb,data/refined_set\1fzo\1fzo_pocket.pdb,data/refined_set\1fzo\1fzo_ligand.mol2,mol2,True,,refined
1fzq,data/refined_set\1fzq\1fzq_protein.pdb,data/refined_set\1fzq\1fzq_pocket.pdb,data/refined_set\1fzq\1fzq_ligand.mol2,mol2,True,,refined
1g1d,data/refined_set\1g1d\1g1d_protein.pdb,data/refined_set\1g1d\1g1d_pocket.pdb,data/refined_set\1g1d\1g1d_ligand.mol2,mol2,True,,refined
1g2k,data/refined_set\1g2k\1g2k_protein.pdb,data/refined_set\1g2k\1g2k_pocket.pdb,data/refined_set\1g2k\1g2k_ligand.mol2,mol2,True,,refined
1g2l,data/refined_set\1g2l\1g2l_protein.pdb,data/refined_set\1g2l\1g2l_pocket.pdb,data/refined_set\1g2l\1g2l_ligand.mol2,mol2,True,,refined
1g2o,data/refined_set\1g2o\1g2o_protein.pdb,data/refined_set\1g2o\1g2o_pocket.pdb,data/refined_set\1g2o\1g2o_ligand.mol2,mol2,True,,refined
1g30,data/refined_set\1g30\1g30_protein.pdb,data/refined_set\1g30\1g30_pocket.pdb,data/refined_set\1g30\1g30_ligand.mol2,mol2,True,,refined
1g32,data/refined_set\1g32\1g32_protein.pdb,data/refined_set\1g32\1g32_pocket.pdb,data/refined_set\1g32\1g32_ligand.mol2,mol2,True,,refined
1g35,data/refined_set\1g35\1g35_protein.pdb,data/refined_set\1g35\1g35_pocket.pdb,data/refined_set\1g35\1g35_ligand.mol2,mol2,True,,refined
1g36,data/refined_set\1g36\1g36_protein.pdb,data/refined_set\1g36\1g36_pocket.pdb,data/refined_set\1g36\1g36_ligand.mol2,mol2,True,,refined
1g3d,data/refined_set\1g3d\1g3d_protein.pdb,data/refined_set\1g3d\1g3d_pocket.pdb,data/refined_set\1g3d\1g3d_ligand.mol2,mol2,True,,refined
1g3e,data/refined_set\1g3e\1g3e_protein.pdb,data/refined_set\1g3e\1g3e_pocket.pdb,data/refined_set\1g3e\1g3e_ligand.mol2,mol2,True,,refined
1g45,data/refined_set\1g45\1g45_protein.pdb,data/refined_set\1g45\1g45_pocket.pdb,data/refined_set\1g45\1g45_ligand.mol2,mol2,True,,refined
1g46,data/refined_set\1g46\1g46_protein.pdb,data/refined_set\1g46\1g46_pocket.pdb,data/refined_set\1g46\1g46_ligand.mol2,mol2,True,,refined
1g48,data/refined_set\1g48\1g48_protein.pdb,data/refined_set\1g48\1g48_pocket.pdb,data/refined_set\1g48\1g48_ligand.mol2,mol2,True,,refined
1g4o,data/refined_set\1g4o\1g4o_protein.pdb,data/refined_set\1g4o\1g4o_pocket.pdb,data/refined_set\1g4o\1g4o_ligand.mol2,mol2,True,,refined
1g52,data/refined_set\1g52\1g52_protein.pdb,data/refined_set\1g52\1g52_pocket.pdb,data/refined_set\1g52\1g52_ligand.mol2,mol2,True,,refined
1g53,data/refined_set\1g53\1g53_protein.pdb,data/refined_set\1g53\1g53_pocket.pdb,data/refined_set\1g53\1g53_ligand.mol2,mol2,True,,refined
1g54,data/refined_set\1g54\1g54_protein.pdb,data/refined_set\1g54\1g54_pocket.pdb,data/refined_set\1g54\1g54_ligand.mol2,mol2,True,,refined
1g74,data/refined_set\1g74\1g74_protein.pdb,data/refined_set\1g74\1g74_pocket.pdb,data/refined_set\1g74\1g74_ligand.mol2,mol2,True,,refined
1g7f,data/refined_set\1g7f\1g7f_protein.pdb,data/refined_set\1g7f\1g7f_pocket.pdb,data/refined_set\1g7f\1g7f_ligand.mol2,mol2,True,,refined
1g7g,data/refined_set\1g7g\1g7g_protein.pdb,data/refined_set\1g7g\1g7g_pocket.pdb,data/refined_set\1g7g\1g7g_ligand.mol2,mol2,True,,refined
1g7q,data/refined_set\1g7q\1g7q_protein.pdb,data/refined_set\1g7q\1g7q_pocket.pdb,data/refined_set\1g7q\1g7q_ligand.mol2,mol2,True,,refined
1g7v,data/refined_set\1g7v\1g7v_protein.pdb,data/refined_set\1g7v\1g7v_pocket.pdb,data/refined_set\1g7v\1g7v_ligand.mol2,mol2,True,,refined
1g85,data/refined_set\1g85\1g85_protein.pdb,data/refined_set\1g85\1g85_pocket.pdb,data/refined_set\1g85\1g85_ligand.mol2,mol2,True,,refined
1g98,data/refined_set\1g98\1g98_protein.pdb,data/refined_set\1g98\1g98_pocket.pdb,data/refined_set\1g98\1g98_ligand.mol2,mol2,True,,refined
1gaf,data/refined_set\1gaf\1gaf_protein.pdb,data/refined_set\1gaf\1gaf_pocket.pdb,data/refined_set\1gaf\1gaf_ligand.mol2,mol2,True,,refined
1gai,data/refined_set\1gai\1gai_protein.pdb,data/refined_set\1gai\1gai_pocket.pdb,data/refined_set\1gai\1gai_ligand.mol2,mol2,True,,refined
1gar,data/refined_set\1gar\1gar_protein.pdb,data/refined_set\1gar\1gar_pocket.pdb,data/refined_set\1gar\1gar_ligand.mol2,mol2,True,,refined
1gfy,data/refined_set\1gfy\1gfy_protein.pdb,data/refined_set\1gfy\1gfy_pocket.pdb,data/refined_set\1gfy\1gfy_ligand.mol2,mol2,True,,refined
1ghv,data/refined_set\1ghv\1ghv_protein.pdb,data/refined_set\1ghv\1ghv_pocket.pdb,data/refined_set\1ghv\1ghv_ligand.mol2,mol2,True,,refined
1ghw,data/refined_set\1ghw\1ghw_protein.pdb,data/refined_set\1ghw\1ghw_pocket.pdb,data/refined_set\1ghw\1ghw_ligand.mol2,mol2,True,,refined
1ghy,data/refined_set\1ghy\1ghy_protein.pdb,data/refined_set\1ghy\1ghy_pocket.pdb,data/refined_set\1ghy\1ghy_ligand.mol2,mol2,True,,refined
1ghz,data/refined_set\1ghz\1ghz_protein.pdb,data/refined_set\1ghz\1ghz_pocket.pdb,data/refined_set\1ghz\1ghz_ligand.mol2,mol2,True,,refined
1gi1,data/refined_set\1gi1\1gi1_protein.pdb,data/refined_set\1gi1\1gi1_pocket.pdb,data/refined_set\1gi1\1gi1_ligand.mol2,mol2,True,,refined
1gi4,data/refined_set\1gi4\1gi4_protein.pdb,data/refined_set\1gi4\1gi4_pocket.pdb,data/refined_set\1gi4\1gi4_ligand.mol2,mol2,True,,refined
1gi7,data/refined_set\1gi7\1gi7_protein.pdb,data/refined_set\1gi7\1gi7_pocket.pdb,data/refined_set\1gi7\1gi7_ligand.mol2,mol2,True,,refined
1gj6,data/refined_set\1gj6\1gj6_protein.pdb,data/refined_set\1gj6\1gj6_pocket.pdb,data/refined_set\1gj6\1gj6_ligand.mol2,mol2,True,,refined
1gjc,data/refined_set\1gjc\1gjc_protein.pdb,data/refined_set\1gjc\1gjc_pocket.pdb,data/refined_set\1gjc\1gjc_ligand.mol2,mol2,True,,refined
1gnm,data/refined_set\1gnm\1gnm_protein.pdb,data/refined_set\1gnm\1gnm_pocket.pdb,data/refined_set\1gnm\1gnm_ligand.mol2,mol2,True,,refined
1gnn,data/refined_set\1gnn\1gnn_protein.pdb,data/refined_set\1gnn\1gnn_pocket.pdb,data/refined_set\1gnn\1gnn_ligand.mol2,mol2,True,,refined
1gno,data/refined_set\1gno\1gno_protein.pdb,data/refined_set\1gno\1gno_pocket.pdb,data/refined_set\1gno\1gno_ligand.mol2,mol2,True,,refined
1gpk,data/refined_set\1gpk\1gpk_protein.pdb,data/refined_set\1gpk\1gpk_pocket.pdb,data/refined_set\1gpk\1gpk_ligand.mol2,mol2,True,,refined
1gpn,data/refined_set\1gpn\1gpn_protein.pdb,data/refined_set\1gpn\1gpn_pocket.pdb,data/refined_set\1gpn\1gpn_ligand.mol2,mol2,True,,refined
1grp,data/refined_set\1grp\1grp_protein.pdb,data/refined_set\1grp\1grp_pocket.pdb,data/refined_set\1grp\1grp_ligand.mol2,mol2,True,,refined
1gvw,data/refined_set\1gvw\1gvw_protein.pdb,data/refined_set\1gvw\1gvw_pocket.pdb,data/refined_set\1gvw\1gvw_ligand.mol2,mol2,True,,refined
1gvx,data/refined_set\1gvx\1gvx_protein.pdb,data/refined_set\1gvx\1gvx_pocket.pdb,data/refined_set\1gvx\1gvx_ligand.mol2,mol2,True,,refined
1gwv,data/refined_set\1gwv\1gwv_protein.pdb,data/refined_set\1gwv\1gwv_pocket.pdb,data/refined_set\1gwv\1gwv_ligand.mol2,mol2,True,,refined
1gx8,data/refined_set\1gx8\1gx8_protein.pdb,data/refined_set\1gx8\1gx8_pocket.pdb,data/refined_set\1gx8\1gx8_ligand.mol2,mol2,True,,refined
1gyx,data/refined_set\1gyx\1gyx_protein.pdb,data/refined_set\1gyx\1gyx_pocket.pdb,data/refined_set\1gyx\1gyx_ligand.mol2,mol2,True,,refined
1gyy,data/refined_set\1gyy\1gyy_protein.pdb,data/refined_set\1gyy\1gyy_pocket.pdb,data/refined_set\1gyy\1gyy_ligand.mol2,mol2,True,,refined
1h0a,data/refined_set\1h0a\1h0a_protein.pdb,data/refined_set\1h0a\1h0a_pocket.pdb,data/refined_set\1h0a\1h0a_ligand.mol2,mol2,True,,refined
1h1s,data/refined_set\1h1s\1h1s_protein.pdb,data/refined_set\1h1s\1h1s_pocket.pdb,data/refined_set\1h1s\1h1s_ligand.mol2,mol2,True,,refined
1h22,data/refined_set\1h22\1h22_protein.pdb,data/refined_set\1h22\1h22_pocket.pdb,data/refined_set\1h22\1h22_ligand.mol2,mol2,True,,refined
1h23,data/refined_set\1h23\1h23_protein.pdb,data/refined_set\1h23\1h23_pocket.pdb,data/refined_set\1h23\1h23_ligand.mol2,mol2,True,,refined
1h2k,data/refined_set\1h2k\1h2k_protein.pdb,data/refined_set\1h2k\1h2k_pocket.pdb,data/refined_set\1h2k\1h2k_ligand.mol2,mol2,True,,refined
1h2t,data/refined_set\1h2t\1h2t_protein.pdb,data/refined_set\1h2t\1h2t_pocket.pdb,data/refined_set\1h2t\1h2t_ligand.mol2,mol2,True,,refined
1h46,data/refined_set\1h46\1h46_protein.pdb,data/refined_set\1h46\1h46_pocket.pdb,data/refined_set\1h46\1h46_ligand.mol2,mol2,True,,refined
1h4w,data/refined_set\1h4w\1h4w_protein.pdb,data/refined_set\1h4w\1h4w_pocket.pdb,data/refined_set\1h4w\1h4w_ligand.mol2,mol2,True,,refined
1h5v,data/refined_set\1h5v\1h5v_protein.pdb,data/refined_set\1h5v\1h5v_pocket.pdb,data/refined_set\1h5v\1h5v_ligand.mol2,mol2,True,,refined
